DataSeriesID,SI_Mass,LnMass,Locomotor Trait,TraitValue,TempTraitValue,Temperature,TempKelvin,1/kT,TempType,Environment,TaxaID,Kingdom,Phylum,Class,Order,Family,Genus,Species,CommonName,Thermy,TrophicGroup
4109,0.0007,-7.26443022292087,Maximum Speed,0.034333333,0.014029641876246,25.2,298.35,38.8971574521343,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4110,0.0014,-6.57128304236092,Maximum Speed,0.039666667,0.015669502033682,25.6,298.75,38.8450775760477,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4111,0.001,-6.90775527898214,Maximum Speed,0.016666667,0.00647354883373,25.8,298.95,38.8190899008003,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4112,0.0006,-7.41858090274813,Maximum Speed,0.042333333,0.015632464960319,26.4,299.55,38.7413350887807,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4113,0.0003,-8.11172808330807,Maximum Speed,0.031666667,0.011498750728643,26.6,299.75,38.7154859911402,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4114,0.0007,-7.26443022292087,Maximum Speed,0.015333333,0.005120907811884,27.6,300.75,38.5867561956584,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4115,0.0007,-7.26443022292087,Maximum Speed,0.039,0.012916786818734,27.7,300.85,38.5739302836771,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4116,0.0011,-6.81244509917781,Maximum Speed,0.023333333,0.007727992003373,27.7,300.85,38.5739302836771,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4117,0.0005,-7.60090245954208,Maximum Speed,0.012,0.003749685386671,28.4,301.55,38.4843870862022,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4118,0.0015,-6.50229017087397,Maximum Speed,0.036,0.010442149416338,29.3,302.45,38.3698691547173,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4119,0.0017,-6.37712702791997,Maximum Speed,0.037,0.010556784101063,29.5,302.65,38.3445132193764,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4120,0.0005,-7.60090245954208,Maximum Speed,0.032666667,0.009168255505444,29.7,302.85,38.3191907737965,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4121,0.0012,-6.72543372218818,Maximum Speed,0.039333333,0.010948941971075,29.8,302.95,38.3065420889396,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4122,0.0006,-7.41858090274813,Maximum Speed,0.041666667,0.010951476432574,30.5,303.65,38.2182345655994,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4123,0.0007,-7.26443022292087,Maximum Speed,0.044333333,0.01118611270953,31,304.15,38.1554066277964,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4124,0.0013,-6.64539101451465,Maximum Speed,0.040666667,0.010260945654209,31,304.15,38.1554066277964,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4125,0.0006,-7.41858090274813,Maximum Speed,0.041333333,0.010013187448755,31.5,304.65,38.0927849198893,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4126,0.0014,-6.57128304236092,Maximum Speed,0.034333333,0.008183392197344,31.7,304.85,38.0677937537945,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4127,0.0005,-7.60090245954208,Maximum Speed,0.032666667,0.007599023450889,32,305.15,38.0303684281313,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4128,0.0006,-7.41858090274813,Maximum Speed,0.043666667,0.009294880309935,33.1,306.25,37.8937695537772,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4129,0.0018,-6.31996861408002,Maximum Speed,0.054333333,0.011110270031919,33.6,306.75,37.8320030182372,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4130,0.0013,-6.64539101451465,Maximum Speed,0.045333333,0.008835440598507,34.2,307.35,37.7581484491435,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4131,0.0007,-7.26443022292087,Maximum Speed,0.060333333,0.011389759904956,34.6,307.75,37.709072057983,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4132,0.0019,-6.26590139280974,Maximum Speed,0.046666667,0.008533883135907,35,308.15,37.6601230759184,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4133,0.0007,-7.26443022292087,Maximum Speed,0.023,0.004205985229797,35,308.15,37.6601230759184,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4134,0.001,-6.90775527898214,Maximum Speed,0.058,0.010194045866382,35.5,308.65,37.5991152627386,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4135,0.0009,-7.01311579463996,Maximum Speed,0.047,0.007940554585495,36,309.15,37.538304790051,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4136,0.0006,-7.41858090274813,Maximum Speed,0.039333333,0.006338524061245,36.6,309.75,37.4655913667288,Ambient,Land,Messor pergandei,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,pergandei,Ant,ectotherm,omnivore
4137,0.00174,-6.3538701657557,Routine Speed,0.0095,0.006078827399961,20,293.15,39.5871292029482,Ambient,Land,Leptogenys nitida,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,nitida,Ponerine ant,ectotherm,omnivore
4138,0.00174,-6.3538701657557,Routine Speed,0.017,0.007065532535792,25,298.15,38.9232497932056,Ambient,Land,Leptogenys nitida,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,nitida,Ponerine ant,ectotherm,omnivore
4139,0.00174,-6.3538701657557,Routine Speed,0.023,0.006298039108419,30,303.15,38.2812697537333,Ambient,Land,Leptogenys nitida,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,nitida,Ponerine ant,ectotherm,omnivore
4140,0.00174,-6.3538701657557,Routine Speed,0.027,0.004937460921936,35,308.15,37.6601230759184,Ambient,Land,Leptogenys nitida,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,nitida,Ponerine ant,ectotherm,omnivore
4141,0.00868,-4.74673375030988,Routine Speed,0.011,0.007038642252586,20,293.15,39.5871292029482,Ambient,Land,Leptogenys schwabi,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,schwabi,Ant,ectotherm,omnivore
4142,0.00538,-5.22506690480844,Routine Speed,0.022,0.009143630340437,25,298.15,38.9232497932056,Ambient,Land,Leptogenys attenuata,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,attenuata,Ant,ectotherm,omnivore
4143,0.005401,-5.22117115737138,Routine Speed,0.095,0.038167941090648,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4144,0.00455,-5.39262804601928,Routine Speed,0.087,0.034953798683014,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4145,0.00269,-5.91821408536839,Routine Speed,0.087,0.034953798683014,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4146,0.007419,-4.90371100177475,Routine Speed,0.087,0.034953798683014,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4147,0.00242,-6.02398773881354,Routine Speed,0.083,0.033346727479197,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4148,0.006873,-4.98015458684267,Routine Speed,0.082,0.032944959678243,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4149,0.00329,-5.71686771420486,Routine Speed,0.075,0.030132585071564,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4150,0.002169,-6.1334890471374,Routine Speed,0.08,0.032141424076335,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4151,0.001722,-6.3642688729766,Routine Speed,0.075,0.030132585071564,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4152,0.010599,-4.54699562193702,Routine Speed,0.084,0.033748495280152,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4153,0.003796,-5.57380739823446,Routine Speed,0.089,0.035757334284922,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4154,0.002051,-6.18942779989189,Routine Speed,0.08,0.032141424076335,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4155,0.010245,-4.58096549729127,Routine Speed,0.083,0.033346727479197,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4156,0.005179,-5.26314329154038,Routine Speed,0.089,0.035757334284922,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4157,0.001432,-6.54868321044368,Routine Speed,0.071,0.028525513867747,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4158,0.003453,-5.66851186057428,Routine Speed,0.083,0.033346727479197,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4159,0.004754,-5.34876891004414,Routine Speed,0.084,0.033748495280152,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4160,0.008912,-4.72035659579721,Routine Speed,0.098,0.03937324449351,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4161,0.009563,-4.64985379361473,Routine Speed,0.089,0.035757334284922,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4162,0.001025,-6.88306266639177,Routine Speed,0.066,0.026516674862976,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4163,0.003132,-5.76608350085358,Routine Speed,0.08,0.032141424076335,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4164,0.009234,-4.68486295489734,Routine Speed,0.088,0.035355566483968,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4165,0.007703,-4.86614541561131,Routine Speed,0.087,0.034953798683014,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4166,0.009563,-4.64985379361473,Routine Speed,0.09,0.036159102085877,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4167,0.000763,-7.17825252667982,Routine Speed,0.057,0.022900764654389,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4168,0.004754,-5.34876891004414,Routine Speed,0.083,0.033346727479197,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4169,0.006355,-5.05851337434072,Routine Speed,0.09,0.036159102085877,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4170,0.006355,-5.05851337434072,Routine Speed,0.088,0.035355566483968,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4171,0.003796,-5.57380739823446,Routine Speed,0.094,0.037766173289693,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4172,0.001025,-6.88306266639177,Routine Speed,0.061,0.024507835858205,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4173,0.007143,-4.9416224228093,Routine Speed,0.104,0.041783851299235,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4174,0.001937,-6.24661489455728,Routine Speed,0.088,0.035355566483968,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4175,0.001432,-6.54868321044368,Routine Speed,0.084,0.033748495280152,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4176,0.004754,-5.34876891004414,Routine Speed,0.092,0.036962637687785,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4177,0.003796,-5.57380739823446,Routine Speed,0.106,0.042587386901144,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4178,0.008598,-4.75622566090805,Routine Speed,0.093,0.037364405488739,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4179,0.009563,-4.64985379361473,Routine Speed,0.094,0.037766173289693,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4180,0.010245,-4.58096549729127,Routine Speed,0.105,0.042185619100189,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4181,0.00329,-5.71686771420486,Routine Speed,0.105,0.042185619100189,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4182,0.009234,-4.68486295489734,Routine Speed,0.116,0.046605064910685,25.4,298.55,38.8711000698183,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4183,0.0099,-4.61522052184159,Routine Speed,0.106,0.042228625113672,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4184,0.00563,-5.17964583683054,Routine Speed,0.093,0.03704964278841,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4185,0.008292,-4.7924640844086,Routine Speed,0.114,0.045415691159987,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4186,0.003976,-5.52747899018781,Routine Speed,0.093,0.03704964278841,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4187,0.003976,-5.52747899018781,Routine Speed,0.094,0.0374480260442,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4188,0.003453,-5.66851186057428,Routine Speed,0.106,0.042228625113672,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4189,0.003132,-5.76608350085358,Routine Speed,0.091,0.036252876276831,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4190,0.009563,-4.64985379361473,Routine Speed,0.094,0.0374480260442,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4191,0.003976,-5.52747899018781,Routine Speed,0.111,0.044220541392619,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4192,0.009234,-4.68486295489734,Routine Speed,0.096,0.038244792555778,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4193,0.00269,-5.91821408536839,Routine Speed,0.081,0.032269043718938,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4194,0.008912,-4.72035659579721,Routine Speed,0.089,0.035456109765253,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4195,0.004353,-5.43689001641198,Routine Speed,0.096,0.038244792555778,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4196,0.003622,-5.62072891952092,Routine Speed,0.106,0.042228625113672,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4197,0.001722,-6.3642688729766,Routine Speed,0.096,0.038244792555778,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4198,0.001432,-6.54868321044368,Routine Speed,0.088,0.035057726509463,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4199,0.000954,-6.95484688651599,Routine Speed,0.072,0.028683594416834,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4200,0.0099,-4.61522052184159,Routine Speed,0.111,0.044220541392619,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4201,0.002051,-6.18942779989189,Routine Speed,0.089,0.035456109765253,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4202,0.001025,-6.88306266639177,Routine Speed,0.056,0.022309462324204,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4203,0.003796,-5.57380739823446,Routine Speed,0.079,0.031472277207359,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4204,0.001524,-6.48641682171768,Routine Speed,0.082,0.032667426974727,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4205,0.002979,-5.81616760525099,Routine Speed,0.106,0.042228625113672,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4206,0.001524,-6.48641682171768,Routine Speed,0.086,0.034260959997885,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4207,0.004353,-5.43689001641198,Routine Speed,0.116,0.046212457671565,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4208,0.001343,-6.61284936144104,Routine Speed,0.074,0.029480360928412,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4209,0.00242,-6.02398773881354,Routine Speed,0.071,0.028285211161044,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4210,0.001177,-6.744786450704,Routine Speed,0.07,0.027886827905255,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4211,0.007419,-4.90371100177475,Routine Speed,0.093,0.03704964278841,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4212,0.003796,-5.57380739823446,Routine Speed,0.089,0.035456109765253,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
